   1.8670287737904349e-02	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   5.9396639123939149e+03	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.0149066792367355e+05	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   2.8784106062421837e+05	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   5.0259686515621707e+05	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   7.6531509954058460e+05	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.0635052326626484e+06	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.3635052326626484e+06	   2.9439988238138530e+12	   2.5782487984738613e+12	   2.2373860018288340e+12	   1.9897830758908740e+12	   1.7626673511914875e+12	
   1.6635052326626484e+06	   1.1419276061363777e+13	   8.7315271122954980e+12	   6.5830484166337109e+12	   5.0241551537508467e+12	   4.0651239028988682e+12	
   1.9635052326626484e+06	   7.5585406234052531e+13	   6.6323560281778898e+13	   5.5635553075057000e+13	   5.4703739953265219e+13	   5.1037775636022750e+13	
   2.2635052326626484e+06	   3.0911332124548206e+14	   3.1021623040457875e+14	   2.7976295760535297e+14	   2.9542801669608356e+14	   2.7553117560578053e+14	
   2.5635052326626484e+06	   2.5639208470618438e+14	   2.5473835543322197e+14	   2.3236305531284278e+14	   2.3026725820329672e+14	   2.4353298978608753e+14	
   2.8635052326626484e+06	   9.4364700734007312e+14	   9.6583706883822325e+14	   1.0198177896746652e+15	   1.0344437886436142e+15	   1.0349188590273761e+15	
   3.1635052326626484e+06	   7.1598292267773000e+14	   8.1946162499437850e+14	   8.5647340813072500e+14	   8.2311020575874950e+14	   9.5421660336359562e+14	
   3.4635052326626484e+06	   4.7543757147386875e+14	   5.5680359183153200e+14	   6.7330662791599925e+14	   8.0744336253768675e+14	   9.2093257037344988e+14	
   3.7565857586918855e+06	   8.3999771258374488e+14	   8.9722153115033612e+14	   9.3442254606213612e+14	   9.1695673068895538e+14	   9.4610700082292788e+14	
   4.0326427023344999e+06	   2.5405079042262288e+14	   2.4851343434688622e+14	   2.3356631976337112e+14	   2.3557758642926388e+14	   2.4387549142133381e+14	
   4.3084043375901170e+06	   2.9344068845885769e+14	   2.9698822322075894e+14	   3.0221757164913775e+14	   2.6066818870554109e+14	   2.7360282382206403e+14	
   4.6041625657933699e+06	   7.9758032681909547e+13	   7.6026534070073438e+13	   6.0612539966399828e+13	   5.8771684831523297e+13	   6.1208454877867648e+13	
   4.7090913736508489e+06	   8.3458826067906016e+13	   8.7882747939565719e+13	   1.9537532622126797e+14	   7.3719472211963938e+13	   8.5944729742808828e+13	
   4.8050697334953006e+06	   1.2199673189325602e+14	   1.2128709919199625e+14	   2.1293694759863981e+14	   3.1827983848745994e+14	   3.5686973642351319e+14	
   4.9442190370601313e+06	   3.1937149231183594e+14	   3.4959921328302675e+14	   3.7222833087739900e+14	   3.4877352416922612e+14	   3.5888742609394188e+14	
   5.0692810098339431e+06	   1.1396663155295967e+14	   2.3030982617383341e+14	   1.9064905858415722e+14	   3.1471870225106056e+14	   1.1543171045654536e+14	
   5.1588038567108698e+06	   1.3179956281349602e+14	   1.1355105055342223e+14	   2.9087016804304956e+14	   4.4720756846135031e+14	   3.1806551634586988e+14	
   5.2510842648668978e+06	   6.2203585535476850e+14	   6.5870353809291675e+14	   6.1033931158116875e+14	   5.9129012464004250e+14	   4.6728343903321006e+14	
   5.3382104059257116e+06	   9.1651587376738062e+14	   1.0807775278350496e+15	   1.0115552943414019e+15	   8.8228321448909612e+14	   7.8218503641038912e+14	
   5.4163124069304317e+06	   3.8513188356136781e+14	   4.9238655328849975e+14	   6.1669853387109650e+14	   6.3527636297503350e+14	   5.3764794472492400e+14	
   5.4994301064309916e+06	   2.7260461127666006e+14	   3.1711837900775406e+14	   3.1121514346530262e+14	   2.9673869740841625e+14	   1.7661810818980797e+14	
   5.6115093153543379e+06	   2.0078959880490246e+13	   2.2537868247854254e+13	   1.8388745887796695e+13	   2.3307354256636789e+13	   9.3254348146699297e+12	
   5.7686120378749613e+06	   7.2859891635603859e+13	   6.8504235086180766e+13	   6.9963166297613625e+13	   6.8403655475346906e+13	   7.5383111924591812e+13	
   5.9852970428882232e+06	   5.2865501322966141e+13	   4.6860666888835406e+13	   5.3950167536373672e+13	   6.1070767078866180e+13	   6.9813597648530508e+13	
   6.2704114352249941e+06	   5.0854481086675773e+13	   6.0188594240617344e+13	   6.8646530028298727e+13	   7.8331970129547219e+13	   7.9021765589744109e+13	
   6.5704114352249941e+06	   1.0935060388242893e+13	   4.0735931939376344e+13	   5.9983682165953656e+13	   6.0387833569077148e+13	   6.0664420293936734e+13	
   6.8704114352249941e+06	  -1.3516829998682129e+13	  -1.4160827607733244e+13	  -9.6467660192067441e+12	   2.2848778590673035e+11	   7.4879436510208242e+12	
   7.1704114352249941e+06	  -6.6274599550469844e+13	  -6.0949270191568453e+13	  -5.7561487217320719e+13	  -6.0710300747839828e+13	  -5.4568510732318430e+13	
   6.4006759390987642e+06	   7.0942664118001035e+12	   3.3310154758994473e+12	   2.7557309843470586e+12	   1.6307236373779778e+12	   3.9907583723519739e+11	
   6.4057174395987364e+06	  -9.3812463054036348e+12	  -8.4373994190762773e+12	  -5.3543337423867725e+12	  -4.0090988681201343e+12	  -2.7261361999251626e+12	
   6.4639451220438434e+06	  -1.1315578423107498e+13	  -1.2546449430113322e+13	  -9.8147847982826855e+12	  -6.7111287234700771e+12	  -6.1169538865729316e+12	
   6.7474510722685661e+06	  -1.4450942375709939e+13	  -1.2135504482577125e+13	  -1.0465407281555771e+13	  -8.2510423182848037e+12	  -6.1966645555643193e+12	
   7.0437477317863246e+06	  -2.7068827261469116e+12	  -2.3434509360762134e+12	  -1.9112520044731252e+12	  -1.8421831808672156e+12	  -1.8008006227999951e+12	
   7.3002742381659318e+06	  -1.3981240786690610e+12	  -1.2243953749373696e+12	  -1.0596169258144077e+12	  -1.1313981723053181e+12	  -8.6192434924934705e+11	
   7.5481116831569318e+06	  -1.0272609556210228e+12	  -8.8833752875629358e+11	  -7.6411500961137842e+11	  -6.5260385766788171e+11	  -4.9223901995152667e+11	
