   5.7575638478353009e+07	  -1.5852856706475253e+14	   6.4845664000000000e+11	
   5.7699416614494495e+07	  -1.7088146019644341e+14	   6.5531859000000000e+11	
   5.7999416614494495e+07	  -1.5774285861120888e+14	   6.5398384000000000e+11	
   5.8299416614494495e+07	  -1.9618361716678006e+14	   6.7125295500000000e+11	
   5.8599416614494495e+07	  -1.9282916533221700e+14	   6.7500109000000000e+11	
   5.8899053140658133e+07	  -1.3944715459688470e+14	   6.5180016000000000e+11	
   5.9199043061377823e+07	  -1.4754051522660784e+14	   6.6333789000000000e+11	
   5.9499034842537969e+07	  -1.4992813985848403e+14	   6.6305948500000000e+11	
   5.9798987343377627e+07	  -1.5637176933530862e+14	   6.6820022000000000e+11	
   6.0098987343377627e+07	  -1.4501543209604878e+14	   6.6456312000000000e+11	
   6.0398987343377627e+07	  -1.3996946847554028e+14	   6.6290301500000000e+11	
   6.0698987343377627e+07	  -1.5426342032642506e+14	   6.7033171500000000e+11	
   6.0998892449075408e+07	  -1.2906091422091872e+14	   6.6284714000000000e+11	
   6.1298892449075408e+07	  -1.5779160863525731e+14	   6.7570337000000000e+11	
   6.1598634183439605e+07	  -1.6811236176222031e+14	   6.8461983500000000e+11	
   6.1898617279129110e+07	  -1.4574665840380691e+14	   6.7390803000000000e+11	
   6.2198437603585482e+07	  -1.4213531227411134e+14	   6.8650889000000000e+11	
   6.2498437603585482e+07	  -1.2725922695004123e+14	   6.7805421500000000e+11	
   6.2798421862341538e+07	  -1.3438144531423723e+14	   6.8140418000000000e+11	
   6.3098410048684254e+07	  -1.0221752472115467e+14	   6.6970154000000000e+11	
   6.3398408331765294e+07	  -1.0053392713025253e+14	   6.7496014000000000e+11	
   6.3698408331765294e+07	   1.2670317908519529e+13	   3.8439081000000000e+11	
   6.3998255843577750e+07	   1.2083532574297213e+13	   3.7400664500000000e+11	
   6.4297905286224887e+07	   1.1432531666351387e+13	   3.6394554000000000e+11	
   6.4597676897077538e+07	   1.3402865458143684e+13	   3.6337325000000000e+11	
   6.4896942923335284e+07	   1.4786471195963576e+13	   3.5397290000000000e+11	
   6.5196575539520778e+07	   1.5725237932712465e+13	   3.5350587500000000e+11	
   6.5495928121819749e+07	   1.4986258599667770e+13	   3.5306975000000000e+11	
   6.5795055565717980e+07	   1.4071872292202127e+13	   3.4431681500000000e+11	
   6.6094230837405361e+07	   1.4396760780204879e+13	   3.4393665000000000e+11	
   6.6393388483879596e+07	   1.3030870137113406e+13	   3.3574900500000000e+11	
   6.6693012228953779e+07	   1.3301778275472109e+13	   3.3541451500000000e+11	
   6.6992985470961764e+07	   1.2359368975311107e+13	   3.2778078500000000e+11	
   6.7292275344702646e+07	   1.2805613701539314e+13	   3.2747496000000000e+11	
   6.7591400266658768e+07	   1.2058261193650057e+13	   3.2039814500000000e+11	
   6.7890625809586301e+07	   1.1541838301572281e+13	   3.2011904500000000e+11	
   6.8188484424691573e+07	   1.2020926529049758e+13	   3.1985474500000000e+11	
   6.8487290077378556e+07	   1.2929734880047621e+13	   3.1958838000000000e+11	
   6.8786604015844598e+07	   1.2376103512851943e+13	   3.1305467500000000e+11	
   6.9085469630526081e+07	   1.3346979357620225e+13	   3.1280858000000000e+11	
   6.9385054826839671e+07	   1.4323547995652092e+13	   3.1256801500000000e+11	
   6.9684687014102742e+07	   1.3694048157711201e+13	   3.1233425000000000e+11	
   6.9983653152087763e+07	   1.5052529849223141e+13	   3.1210708500000000e+11	
   7.0282918915580511e+07	   1.5030319405276475e+13	   3.1189149000000000e+11	
   7.0582503814515531e+07	   1.5145484874310812e+13	   3.1167286000000000e+11	
   7.0881915764096901e+07	   1.4767946770964271e+13	   3.0570626000000000e+11	
   7.1180664074516341e+07	   1.5174822951910180e+13	   3.0550426500000000e+11	
   7.1480197018218100e+07	   1.5210174828998357e+13	   3.0530930000000000e+11	
   7.1779999127793908e+07	   1.5160166047384018e+13	   3.0511243500000000e+11	
   7.2079774351907179e+07	   1.5642976770066461e+13	   3.0492974000000000e+11	
   7.2377696392505363e+07	   1.6839268233420938e+13	   3.0473727500000000e+11	
   7.2677449685824901e+07	   1.6993590918714250e+13	   3.0455227500000000e+11	
   7.2976813562714010e+07	   1.6340594742528678e+13	   3.0437211000000000e+11	
   7.3275379351960272e+07	   1.7095598625605045e+13	   3.0419671500000000e+11	
   7.3574283147572741e+07	   1.6851364479253273e+13	   3.0401821500000000e+11	
   7.3873944268458202e+07	   1.6903529378763713e+13	   3.0384782000000000e+11	
   7.4171823091857031e+07	   1.7428841528673900e+13	   3.0368252000000000e+11	
   7.4471232804522440e+07	   1.7746447223231520e+13	   3.0351662500000000e+11	
